1100,1395,2019-02-22 16:43:01
1395,1100,2018-07-06 21:34:55
1100,49,2021-01-15 17:46:03
49,1100,2018-03-20 22:26:48
1100,1666,2020-07-27 01:40:30
1666,1100,2022-01-18 00:37:47
1100,1689,2019-01-12 05:23:08
1689,1100,2018-02-07 11:09:28
1901,1679,2019-06-14 11:40:51
1679,1901,2021-02-04 22:43:52
1901,958,2020-03-22 08:50:23
958,1901,2020-12-19 08:44:12
1901,1125,2017-12-17 03:29:08
1125,1901,2021-06-04 08:20:18
1901,1025,2021-07-23 00:49:59
1025,1901,2017-11-08 23:43:52
1901,1035,2022-04-06 07:55:20
1035,1901,2022-02-08 05:28:30
1901,1884,2019-05-29 13:21:40
1884,1901,2021-02-05 00:41:10
1901,1946,2020-10-14 08:32:40
1946,1901,2019-10-14 08:10:23
1901,1157,2018-01-20 16:21:35
1157,1901,2021-11-04 13:01:55
1901,883,2022-05-23 06:23:25
883,1901,2018-08-12 17:00:24
1901,1680,2018-04-18 10:51:43
1680,1901,2020-01-28 07:48:43
1901,1712,2017-10-01 07:42:12
1712,1901,2018-10-13 08:13:56
1901,1415,2019-04-06 15:34:05
1415,1901,2017-11-16 14:13:00
1901,971,2017-10-19 09:36:16
971,1901,2018-11-19 08:33:22
1901,293,2017-11-22 17:36:59
293,1901,2017-06-02 21:09:31
1901,1113,2022-05-04 16:08:32
1113,1901,2018-04-02 17:56:59
1901,568,2021-09-04 07:06:55
568,1901,2018-12-03 15:25:03
1901,41,2019-11-08 23:26:01
41,1901,2018-01-18 01:14:04
734,271,2018-09-13 20:14:55
271,734,2021-07-27 00:08:15
734,72,2017-05-16 23:43:47
72,734,2020-09-15 13:09:20
734,393,2020-11-09 23:04:37
393,734,2017-04-17 06:15:28
734,977,2018-02-16 06:17:14
977,734,2020-10-04 07:50:20
734,1708,2017-09-22 02:47:02
1708,734,2019-10-31 11:54:47
734,496,2018-06-16 09:57:44
496,734,2018-07-27 11:40:30
734,777,2018-05-28 08:39:02
777,734,2020-05-07 16:16:23
734,1663,2021-08-24 18:27:47
1663,734,2019-11-05 06:18:54
734,654,2021-07-31 02:38:05
654,734,2020-03-16 04:18:26
734,1818,2022-02-03 11:40:07
1818,734,2020-12-15 12:11:56
734,1815,2022-05-19 12:23:25
1815,734,2018-03-16 05:12:43
734,624,2017-12-03 07:58:33
624,734,2022-03-12 19:54:44
734,1475,2019-04-12 00:05:03
1475,734,2019-01-01 02:35:52
734,1476,2018-08-30 11:51:33
1476,734,2019-02-06 20:57:33
734,26,2020-02-23 01:34:06
26,734,2018-02-09 20:57:51
734,666,2021-10-24 15:31:30
666,734,2020-04-21 01:10:49
734,882,2017-04-28 15:30:20
882,734,2021-05-05 03:32:11
734,234,2020-09-01 18:27:33
234,734,2018-10-03 05:36:26
734,1698,2022-01-28 15:25:02
1698,734,2021-06-22 00:49:57
734,1400,2017-11-15 12:50:25
1400,734,2022-01-04 19:38:33
734,1981,2021-12-28 16:14:32
1981,734,2017-07-09 04:27:33
734,917,2021-03-04 23:26:09
917,734,2022-02-24 00:45:55
734,530,2020-01-24 06:19:51
530,734,2018-12-12 21:04:51
734,1293,2020-08-10 13:19:15
1293,734,2018-11-27 14:07:29
734,638,2021-02-10 01:13:35
638,734,2020-02-18 04:26:06
734,879,2020-08-26 01:35:28
879,734,2020-11-28 10:54:51
734,89,2022-01-12 11:48:49
89,734,2022-03-14 01:51:49
734,922,2022-01-09 18:59:00
922,734,2017-12-05 07:04:50
734,1038,2018-03-15 17:10:32
1038,734,2017-06-18 09:41:26
1215,686,2021-04-22 23:45:04
686,1215,2017-10-13 09:00:12
1215,1870,2018-08-18 09:44:16
1870,1215,2017-11-30 05:38:36
1215,1480,2022-05-07 02:38:10
1480,1215,2021-02-02 23:16:14
1215,455,2018-09-25 02:32:28
455,1215,2020-09-14 10:56:11
1215,711,2017-07-23 21:37:15
711,1215,2021-04-14 17:16:50
1215,602,2018-11-22 17:05:04
602,1215,2021-08-01 16:42:30
1215,400,2022-05-12 14:33:53
400,1215,2018-07-07 13:38:17
1215,1271,2021-04-06 03:02:17
1271,1215,2020-10-11 22:59:20
1215,230,2017-06-22 03:10:57
230,1215,2021-07-12 21:44:45
1215,955,2021-11-22 13:57:25
955,1215,2018-12-04 16:25:43
1215,909,2020-12-06 08:06:28
909,1215,2020-08-24 04:25:21
1215,897,2017-04-23 04:04:31
897,1215,2019-05-16 13:27:37
1215,339,2017-06-12 02:33:45
339,1215,2020-10-20 07:05:16
1215,1876,2017-11-02 06:10:42
1876,1215,2018-08-11 11:27:46
1215,1749,2022-01-24 01:05:45
1749,1215,2019-08-15 11:30:08
940,1042,2020-04-21 05:27:59
1042,940,2021-06-26 22:23:39
940,1801,2019-01-14 12:32:29
1801,940,2017-06-05 19:10:53
940,108,2019-06-26 23:18:41
108,940,2022-03-05 10:39:05
940,1476,2019-02-22 18:02:48
1476,940,2020-04-25 23:03:34
940,267,2021-02-24 02:17:36
267,940,2017-05-28 22:21:02
940,1349,2022-05-23 05:39:52
1349,940,2021-08-20 17:49:01
940,1295,2018-10-09 07:58:52
1295,940,2018-02-11 15:08:37
940,1668,2018-05-28 00:04:20
1668,940,2022-04-28 04:16:19
940,42,2022-02-09 01:00:54
42,940,2022-03-25 12:17:17
940,562,2021-07-04 13:34:44
562,940,2019-07-12 15:18:19
940,664,2021-07-26 15:44:04
664,940,2021-09-06 21:50:53
940,1713,2017-07-22 18:48:43
1713,940,2017-04-13 03:36:48
940,1888,2019-08-24 02:34:44
1888,940,2022-02-28 07:42:50
940,1603,2021-12-03 02:27:24
1603,940,2021-04-25 02:08:01
940,568,2020-07-22 14:21:05
568,940,2019-12-07 19:15:49
940,349,2020-06-30 08:48:31
349,940,2018-09-10 00:53:44
940,202,2020-02-18 23:56:43
202,940,2019-10-24 15:49:38
940,1007,2021-07-27 05:28:31
1007,940,2018-03-22 07:33:49
940,720,2021-10-24 03:22:51
720,940,2018-06-17 08:52:03
940,541,2021-06-20 00:09:34
541,940,2017-07-20 02:04:09
940,1818,2017-04-08 21:32:53
1818,940,2021-01-21 05:05:57
940,1201,2022-01-21 19:06:08
1201,940,2019-04-01 00:13:38
940,1089,2022-05-24 22:19:25
1089,940,2018-01-04 21:31:02
940,1438,2018-08-02 02:27:48
1438,940,2017-09-05 15:48:01
940,1703,2022-01-27 14:11:03
1703,940,2021-09-14 10:25:49
940,412,2022-04-14 16:52:12
412,940,2021-10-16 18:45:10
1660,779,2018-04-20 23:12:32
779,1660,2022-02-16 06:31:44
1660,559,2022-03-27 08:00:25
559,1660,2018-06-28 12:41:12
1660,434,2020-09-12 09:47:17
434,1660,2019-05-04 01:57:37
1660,166,2017-12-10 16:45:15
166,1660,2018-03-29 19:24:09
1660,1241,2020-07-05 00:27:03
1241,1660,2022-02-26 11:51:56
1660,1218,2020-09-13 17:25:57
1218,1660,2022-01-29 07:22:16
1803,1466,2019-01-01 16:38:18
1466,1803,2017-11-21 18:35:17
233,1130,2019-07-26 22:58:39
1130,233,2022-01-01 10:27:22
233,1019,2022-02-01 19:16:55
1019,233,2017-11-15 10:57:14
233,157,2022-01-14 23:22:29
157,233,2018-04-09 11:07:25
233,706,2020-06-30 03:35:50
706,233,2019-01-16 02:55:39
233,470,2017-09-05 20:28:54
470,233,2020-05-30 15:59:35
233,206,2019-04-04 10:32:00
206,233,2020-01-21 06:39:43
233,318,2019-06-15 02:52:57
318,233,2022-03-26 17:32:18
233,1578,2021-03-25 15:34:48
1578,233,2017-12-30 00:00:32
233,88,2017-09-16 18:54:31
88,233,2018-12-24 08:15:01
233,110,2020-08-25 05:53:30
110,233,2017-05-30 19:40:05
233,1046,2021-11-19 12:34:34
1046,233,2022-04-08 16:34:00
233,1153,2021-02-15 13:09:46
1153,233,2019-03-04 02:33:47
233,1237,2020-05-01 17:10:04
1237,233,2021-08-05 04:21:49
128,68,2022-02-03 22:32:11
68,128,2021-01-21 16:18:47
128,298,2021-03-23 01:39:10
298,128,2019-09-14 18:43:55
128,628,2018-01-01 01:26:00
628,128,2018-07-05 05:52:10
128,26,2017-07-15 04:25:40
26,128,2020-11-06 08:38:05
128,393,2019-10-17 13:12:09
393,128,2020-08-11 03:38:21
128,538,2018-04-10 17:43:54
538,128,2018-07-14 00:29:47
128,572,2017-05-28 20:55:44
572,128,2017-09-20 21:18:18
128,1610,2022-02-21 21:53:41
1610,128,2021-10-16 11:21:51
128,751,2021-04-13 01:46:37
751,128,2018-11-12 01:55:47
128,585,2022-02-22 00:19:44
585,128,2019-12-25 14:02:36
128,1660,2020-09-11 13:49:12
1660,128,2020-03-15 04:25:12
128,474,2019-03-03 16:48:55
474,128,2017-09-13 10:57:44
128,695,2018-12-27 03:04:59
695,128,2017-04-19 08:37:14
128,200,2021-07-02 09:25:13
200,128,2020-02-05 02:13:37
128,1905,2018-06-30 19:12:51
1905,128,2021-05-27 05:40:03
128,697,2022-05-26 07:22:58
697,128,2019-02-11 23:49:23
128,860,2022-01-15 17:21:02
860,128,2020-07-01 16:23:43
128,731,2022-03-02 01:29:14
731,128,2017-12-22 06:38:21
128,394,2017-12-06 22:42:15
394,128,2019-07-22 05:47:32
128,1382,2017-09-13 04:54:04
1382,128,2022-03-14 13:33:38
128,1801,2020-07-09 13:00:29
1801,128,2021-11-12 12:53:58
1508,756,2020-12-03 02:39:58
756,1508,2017-05-12 16:08:43
1508,1412,2018-03-28 08:02:14
1412,1508,2018-03-11 02:40:27
1508,337,2022-04-12 13:47:04
337,1508,2019-02-06 20:32:37
1508,391,2018-02-27 10:48:32
391,1508,2022-05-04 10:33:30
1508,1427,2018-04-13 18:23:40
1427,1508,2022-04-09 02:24:51
1508,336,2018-04-20 10:58:42
336,1508,2018-02-15 18:01:46
1508,262,2021-08-28 22:42:03
262,1508,2022-01-15 11:20:18
1508,706,2022-05-28 12:32:53
706,1508,2022-04-02 23:03:50
1508,500,2020-07-21 21:08:56
500,1508,2017-10-27 12:54:30
1508,902,2020-05-28 08:17:42
902,1508,2019-02-19 23:29:02
1508,1794,2020-01-08 14:46:54
1794,1508,2022-01-20 13:13:17
1508,1459,2017-05-16 10:04:39
1459,1508,2020-10-13 10:48:41
1508,1516,2020-06-07 03:45:35
1516,1508,2020-03-27 18:53:47
1508,1742,2021-12-02 06:05:07
1742,1508,2022-05-14 14:29:15
1508,1936,2017-05-29 19:50:32
1936,1508,2018-02-17 03:28:49
1508,617,2017-12-24 11:48:51
617,1508,2018-02-15 13:11:34
1508,659,2017-06-21 15:40:02
659,1508,2019-07-20 03:57:35
1508,1505,2021-07-10 05:03:41
1505,1508,2019-02-20 16:31:01
1508,483,2020-07-15 13:41:14
483,1508,2022-04-19 18:57:04
1508,59,2019-07-16 08:38:39
59,1508,2019-06-01 23:47:18
1508,1044,2022-05-11 19:53:28
1044,1508,2019-08-27 07:26:29
1508,829,2022-04-16 17:09:38
829,1508,2017-09-18 00:21:17
334,478,2022-05-03 18:31:32
478,334,2022-02-17 21:20:47
334,108,2022-04-10 02:15:21
108,334,2021-11-23 10:16:54
334,1843,2021-06-16 19:51:18
1843,334,2019-06-21 11:23:01
334,1682,2022-05-26 00:15:30
1682,334,2019-01-04 04:27:14
334,1638,2020-09-28 21:11:07
1638,334,2022-04-02 07:44:02
334,1485,2020-04-04 21:58:00
1485,334,2021-11-27 22:25:16
334,1602,2017-07-29 12:57:30
1602,334,2017-06-08 15:35:48
334,773,2020-04-30 22:08:47
773,334,2021-10-29 09:26:46
334,1261,2020-12-08 13:45:28
1261,334,2018-03-02 10:48:28
334,973,2018-06-03 12:48:46
973,334,2021-11-30 17:44:27
334,1447,2022-02-05 15:05:15
1447,334,2022-03-25 01:55:46
334,1180,2017-07-30 09:31:42
1180,334,2021-12-12 18:46:17
334,637,2019-02-06 19:54:24
637,334,2020-09-10 14:22:32
334,21,2017-10-19 22:13:06
21,334,2021-05-10 00:09:40
334,593,2021-08-28 13:39:25
593,334,2019-12-01 01:49:17
334,1479,2020-01-02 11:21:38
1479,334,2020-11-26 01:20:53
334,1380,2021-02-08 21:36:21
1380,334,2021-02-20 11:37:17
334,705,2022-04-15 19:04:21
705,334,2018-10-27 17:24:46
334,1445,2021-08-15 11:47:22
1445,334,2020-07-28 23:12:29
334,1064,2020-03-29 10:14:52
1064,334,2020-01-20 10:27:56
334,17,2020-11-25 16:33:39
17,334,2017-08-16 03:34:12
334,409,2022-02-28 17:09:24
409,334,2019-03-29 18:27:37
334,830,2019-12-02 01:57:39
830,334,2022-05-31 05:21:27
334,426,2020-05-20 20:09:01
426,334,2020-03-22 05:39:09
334,44,2017-09-22 10:59:21
44,334,2022-04-06 06:15:27
334,1332,2017-12-08 07:59:46
1332,334,2017-07-02 08:37:45
334,1419,2021-12-30 04:46:56
1419,334,2020-08-07 16:22:31
334,1355,2019-07-16 23:03:33
1355,334,2019-07-08 18:53:49
334,1814,2017-11-19 05:12:15
1814,334,2017-09-12 09:14:18
334,568,2018-08-22 12:16:35
568,334,2021-10-26 05:38:08
1855,641,2019-02-05 22:14:50
641,1855,2019-02-25 07:26:30
1855,229,2019-02-15 06:02:11
229,1855,2021-10-30 09:36:44
1855,866,2022-01-28 15:28:25
866,1855,2020-03-24 19:46:56
1855,597,2021-05-20 09:30:06
597,1855,2020-08-30 13:35:07
1855,788,2019-12-14 01:05:05
788,1855,2022-04-09 15:48:06
1855,1614,2019-09-10 22:20:24
1614,1855,2022-03-08 12:06:15
1855,876,2021-07-13 09:42:46
876,1855,2017-11-07 20:10:20
1855,281,2017-10-26 05:18:06
281,1855,2022-02-28 12:45:25
1855,1265,2017-10-22 09:39:26
1265,1855,2018-03-21 05:37:08
1855,877,2022-04-05 20:46:37
877,1855,2017-04-06 19:51:57
1855,1847,2020-05-04 02:26:19
1847,1855,2017-04-13 16:05:39
1855,1536,2017-05-11 02:47:52
1536,1855,2021-06-23 06:05:23
1855,1887,2020-01-08 21:51:04
1887,1855,2019-03-21 08:13:57
1855,616,2020-01-16 05:08:42
616,1855,2017-05-07 03:09:29
1855,646,2022-04-29 19:35:30
646,1855,2021-10-07 08:49:43
1855,386,2020-06-11 14:51:56
386,1855,2022-05-29 01:56:17
1855,1125,2020-06-06 14:37:38
1125,1855,2019-04-02 14:31:43
1855,1912,2021-11-27 22:58:04
1912,1855,2017-05-22 07:34:03
1855,1367,2018-02-08 20:32:55
1367,1855,2019-07-13 20:29:53
1855,108,2019-08-09 14:23:30
108,1855,2019-12-21 15:14:52
1855,982,2022-01-18 06:32:49
982,1855,2018-06-04 12:51:55
1855,377,2022-05-07 13:17:02
377,1855,2020-03-11 23:52:02
1855,1760,2022-04-02 11:00:25
1760,1855,2017-11-21 17:26:00
1855,1997,2022-04-21 09:21:38
1997,1855,2018-04-14 08:54:53
1855,306,2021-01-18 16:46:34
306,1855,2020-12-08 06:43:37
1855,1994,2022-03-09 17:46:55
1994,1855,2021-11-07 09:44:16
1855,97,2019-03-22 14:15:34
97,1855,2022-05-21 03:18:56
1855,759,2018-02-23 08:53:59
759,1855,2021-11-18 03:45:02
1855,747,2019-04-30 02:23:45
747,1855,2022-03-05 17:08:03
1855,1790,2020-09-25 16:46:14
1790,1855,2019-04-25 21:48:24
1695,929,2017-09-28 12:01:15
929,1695,2018-02-07 12:25:03
1695,597,2022-01-17 22:13:32
597,1695,2019-11-03 02:39:41
1695,656,2017-08-05 20:56:41
656,1695,2018-01-06 17:54:52
1695,1303,2018-04-25 22:53:45
1303,1695,2022-03-25 10:44:03
1695,285,2020-08-31 23:51:54
285,1695,2020-02-23 09:53:10
1695,620,2019-05-08 00:38:40
620,1695,2022-03-19 09:13:09
1695,309,2018-01-14 11:11:49
309,1695,2019-07-18 04:22:49
1695,21,2017-09-04 22:18:37
21,1695,2019-11-12 09:24:54
1695,505,2021-04-30 11:09:47
505,1695,2019-11-07 00:54:42
1695,876,2018-04-30 21:16:20
876,1695,2020-10-06 07:34:41
1387,1552,2020-11-07 19:31:28
1552,1387,2020-09-18 06:15:00
1387,1097,2022-03-21 03:46:13
1097,1387,2022-02-01 07:10:39
1387,1994,2021-08-18 13:32:49
1994,1387,2018-03-06 06:52:06
1387,1467,2022-05-16 01:52:30
1467,1387,2017-10-09 21:48:04
1387,823,2018-02-07 16:10:44
823,1387,2020-07-16 15:49:36
1387,1224,2022-02-21 21:15:21
1224,1387,2017-11-04 16:24:54
1387,59,2019-01-22 09:05:33
59,1387,2020-12-18 20:38:31
1387,695,2019-07-24 06:27:48
695,1387,2017-08-23 18:33:53
1387,162,2020-04-20 13:08:19
162,1387,2020-11-23 21:11:12
1387,1174,2020-11-28 22:12:00
1174,1387,2019-03-15 02:54:52
1387,740,2022-03-31 17:47:41
740,1387,2021-10-09 07:37:50
1387,186,2018-06-03 04:57:21
186,1387,2019-12-24 06:06:21
1387,660,2017-08-12 15:13:38
660,1387,2017-06-18 14:00:29
1387,449,2019-07-02 09:41:17
449,1387,2017-11-19 02:38:09
1387,3,2020-07-23 18:48:39
3,1387,2020-02-20 06:02:51
1387,632,2017-12-28 21:42:49
632,1387,2018-01-07 21:39:58
1387,1151,2017-10-02 05:22:46
1151,1387,2020-02-06 22:11:40
1387,338,2018-12-31 15:56:16
338,1387,2018-04-18 07:25:06
1387,410,2018-11-26 00:06:50
410,1387,2017-06-08 01:58:50
1387,1313,2022-02-05 12:58:41
1313,1387,2022-05-14 08:14:34
1387,1675,2020-10-10 05:21:48
1675,1387,2021-02-08 03:11:11
1387,1262,2020-02-04 15:49:48
1262,1387,2021-09-07 17:52:29
1387,1764,2018-07-12 06:45:50
1764,1387,2021-04-26 02:35:13
1387,647,2017-09-13 14:12:40
647,1387,2022-02-22 14:43:19
532,608,2017-08-26 05:51:51
608,532,2019-04-25 11:02:13
532,1728,2019-03-03 01:46:12
1728,532,2017-05-11 22:21:37
532,682,2019-02-24 11:46:19
682,532,2017-04-29 10:11:46
532,1312,2021-04-06 11:31:26
1312,532,2021-03-18 05:20:59
532,1560,2019-11-18 07:29:41
1560,532,2022-03-21 06:13:22
1407,995,2022-04-28 19:35:03
995,1407,2019-05-22 10:06:44
1407,382,2018-05-08 18:25:56
382,1407,2021-11-14 21:23:46
1407,1966,2019-11-15 07:45:27
1966,1407,2019-04-19 12:30:15
1407,678,2019-02-22 20:40:49
678,1407,2020-10-04 08:10:13
1407,1422,2020-06-10 14:43:46
1422,1407,2019-12-23 04:22:03
1407,1320,2018-08-28 11:09:51
1320,1407,2018-08-28 13:11:45
1407,1635,2021-10-13 08:46:09
1635,1407,2020-01-12 14:03:17
1407,177,2021-05-03 17:16:16
177,1407,2019-11-10 06:33:07
1407,1129,2017-12-25 16:28:23
1129,1407,2021-04-03 23:53:50
1407,705,2018-12-02 23:05:22
705,1407,2018-07-29 01:04:10
1407,1394,2021-02-22 20:27:01
1394,1407,2020-12-18 16:49:23
1407,1284,2020-10-21 18:56:59
1284,1407,2022-05-23 06:21:40
1407,1991,2021-02-17 15:33:55
1991,1407,2021-04-01 04:08:15
1407,199,2021-12-30 19:59:04
199,1407,2018-01-22 15:02:45
1407,1309,2019-02-01 23:46:22
1309,1407,2021-07-11 06:32:46
1407,63,2019-08-11 13:25:35
63,1407,2020-03-14 20:31:40
1407,519,2017-12-14 15:41:07
519,1407,2022-02-17 09:06:17
1407,652,2021-08-01 18:52:07
652,1407,2022-03-23 14:49:38
1407,1994,2022-01-30 11:39:48
1994,1407,2020-08-03 00:09:28
1771,1052,2022-04-14 03:31:01
1052,1771,2019-06-12 05:38:34
1771,1687,2020-03-07 04:31:48
1687,1771,2020-09-19 02:44:17
1771,1231,2017-04-16 19:03:02
1231,1771,2017-12-20 04:42:16
1771,171,2020-12-04 11:58:18
171,1771,2022-05-22 08:30:35
1771,746,2020-06-05 17:04:30
746,1771,2020-12-15 12:55:26
1771,911,2021-06-19 20:32:25
911,1771,2018-12-08 16:55:44
1771,1206,2018-01-03 06:57:44
1206,1771,2022-03-15 22:48:12
1771,1046,2022-03-17 02:08:13
1046,1771,2021-05-13 08:19:18
1771,778,2018-08-08 17:18:17
778,1771,2021-12-25 02:28:32
1771,713,2022-03-12 10:22:22
713,1771,2018-11-27 08:12:39
1771,1669,2018-01-27 20:07:55
1669,1771,2020-10-19 12:56:21
1771,687,2019-10-10 15:03:41
687,1771,2018-08-07 20:39:27
1771,1982,2017-12-11 21:34:46
1982,1771,2020-10-16 13:43:15
1771,1088,2018-05-21 19:00:30
1088,1771,2018-01-06 21:56:00
1771,364,2022-01-19 20:10:46
364,1771,2017-04-17 21:45:24
1771,1948,2018-11-27 07:31:05
1948,1771,2019-06-24 22:33:56
1771,1279,2019-01-28 04:21:29
1279,1771,2019-06-30 14:08:44
1771,1337,2021-04-02 06:31:16
1337,1771,2022-05-15 03:19:56
1771,1678,2021-03-06 05:00:01
1678,1771,2022-02-05 07:36:39
1771,1559,2017-04-14 03:01:54
1559,1771,2017-05-04 15:17:25
1771,1538,2018-07-02 07:26:19
1538,1771,2022-03-15 00:10:52
1771,1818,2022-05-24 23:36:09
1818,1771,2019-05-19 22:39:05
1771,532,2020-12-09 15:44:19
532,1771,2022-03-24 02:44:57
1771,1030,2021-04-21 07:58:29
1030,1771,2017-06-12 11:42:09
1771,298,2019-04-23 00:37:40
298,1771,2021-01-31 05:25:57
1771,875,2018-06-07 08:36:49
875,1771,2019-01-23 10:41:29
705,681,2019-02-09 23:03:59
681,705,2021-12-28 17:04:00
705,1520,2022-01-12 05:24:26
1520,705,2022-04-19 10:11:57
705,836,2022-03-26 08:29:50
836,705,2017-08-02 18:04:41
705,1362,2017-10-30 19:31:23
1362,705,2017-11-27 09:08:42
705,1894,2019-08-14 01:16:57
1894,705,2022-05-14 13:22:52
705,1911,2020-03-11 05:04:42
1911,705,2018-01-29 05:46:13
705,196,2017-04-20 08:42:20
196,705,2018-07-14 01:30:58
705,986,2019-12-04 15:15:26
986,705,2020-04-13 18:07:30
705,875,2018-01-09 06:45:17
875,705,2018-07-02 14:00:57
1569,1816,2019-11-10 17:55:25
1816,1569,2019-10-05 04:46:19
1569,815,2018-09-14 21:23:29
815,1569,2022-04-13 08:17:48
1569,1882,2019-09-29 21:00:21
1882,1569,2022-01-30 23:00:49
867,600,2019-09-07 13:06:44
600,867,2021-02-15 09:05:49
867,497,2022-03-31 14:05:29
497,867,2018-05-02 21:39:48
867,736,2018-11-01 02:59:52
736,867,2020-05-24 20:09:12
867,733,2021-01-31 11:57:08
733,867,2018-05-20 17:06:15
867,1507,2020-10-17 20:38:58
1507,867,2022-04-14 16:17:51
867,855,2017-05-07 02:12:39
855,867,2018-10-09 18:26:09
867,1268,2020-01-23 08:18:04
1268,867,2021-11-20 08:32:11
867,354,2018-01-13 12:56:38
354,867,2019-05-21 10:38:42
867,1887,2022-03-13 02:43:43
1887,867,2022-04-04 00:49:36
867,386,2020-06-09 03:18:37
386,867,2021-07-18 15:11:14
867,1211,2022-02-13 11:57:15
1211,867,2018-10-15 11:05:36
867,811,2018-11-27 14:27:23
811,867,2019-05-03 06:41:42
1055,1021,2018-05-08 19:22:40
1021,1055,2022-05-16 14:18:56
1055,630,2019-02-12 20:54:35
630,1055,2018-04-23 19:13:20
1055,80,2019-09-16 11:55:12
80,1055,2019-02-22 18:31:15
1055,1771,2018-04-18 08:43:38
1771,1055,2020-02-25 19:30:56
1055,1030,2021-08-10 04:38:22
1030,1055,2022-04-12 12:45:00
1055,675,2019-01-02 20:47:40
675,1055,2017-08-06 00:20:57
1055,1772,2020-02-13 17:44:55
1772,1055,2017-04-22 13:42:43
1055,565,2022-03-27 06:06:11
565,1055,2022-02-14 21:33:13
1055,619,2020-04-18 12:18:44
619,1055,2020-11-22 15:21:49
1055,66,2019-11-22 07:58:51
66,1055,2019-10-23 15:41:02
1055,828,2020-12-03 18:34:55
828,1055,2022-03-30 02:02:33
1055,1879,2022-05-29 08:24:17
1879,1055,2018-12-14 19:02:53
1055,62,2020-10-27 14:22:36
62,1055,2021-09-08 23:29:52
1055,1047,2018-09-19 05:16:56
1047,1055,2019-04-10 03:45:10
1055,1724,2017-10-10 21:00:59
1724,1055,2019-07-30 07:56:07
1055,666,2021-11-08 04:42:24
666,1055,2018-02-11 06:16:35
1055,169,2021-04-27 23:55:51
169,1055,2019-10-04 03:25:09
1055,1945,2021-05-16 08:10:49
1945,1055,2020-08-07 21:01:03
1055,830,2018-08-28 05:45:30
830,1055,2019-06-25 21:41:49
1055,1514,2018-05-04 00:01:02
1514,1055,2017-04-14 13:24:22
1055,1428,2021-09-04 09:40:45
1428,1055,2022-02-25 16:22:22
1055,1992,2019-05-22 21:17:50
1992,1055,2019-02-12 05:33:57
1055,1928,2018-07-13 04:01:36
1928,1055,2021-02-08 17:27:00
1055,1729,2019-01-16 03:27:21
1729,1055,2018-03-28 19:58:22
1055,1956,2017-07-12 05:53:40
1956,1055,2019-12-11 15:08:32
1934,422,2018-08-04 15:59:30
422,1934,2022-03-02 00:27:29
1934,216,2018-12-04 20:50:28
216,1934,2019-03-11 10:35:11
1934,160,2019-05-14 00:13:59
160,1934,2020-08-31 08:50:34
1934,1505,2021-11-27 20:07:02
1505,1934,2022-02-02 18:08:37
1934,392,2022-01-15 06:44:16
392,1934,2020-04-03 10:13:22
1934,228,2020-09-21 05:00:42
228,1934,2017-09-12 00:04:03
1934,1338,2022-01-25 03:11:34
1338,1934,2018-03-07 02:03:21
1934,1771,2019-03-19 03:09:49
1771,1934,2022-02-15 20:00:47
1934,1443,2019-03-20 03:35:42
1443,1934,2021-01-23 00:52:30
1934,1785,2022-03-03 21:02:51
1785,1934,2022-01-17 22:22:41
1934,1477,2019-09-04 13:10:25
1477,1934,2019-11-25 00:58:06
1934,516,2017-07-19 21:51:05
516,1934,2017-10-29 22:39:28
1934,182,2018-01-29 14:23:33
182,1934,2020-12-02 10:00:58
1934,47,2018-06-11 22:41:52
47,1934,2020-03-15 02:21:36
1934,1724,2020-11-11 18:52:59
1724,1934,2022-04-23 18:19:25
1934,1989,2022-03-30 09:18:10
1989,1934,2019-12-26 13:51:16
1934,284,2021-07-26 11:08:25
284,1934,2017-11-22 19:41:26
1934,1792,2020-10-14 03:32:50
1792,1934,2019-07-26 13:35:01
1934,1249,2019-08-08 15:34:27
1249,1934,2020-05-19 05:36:33
1934,763,2022-02-16 19:38:52
763,1934,2017-12-04 19:10:32
813,1101,2018-09-13 06:57:16
1101,813,2018-06-23 07:18:27
813,808,2022-01-27 08:08:33
808,813,2019-01-23 16:39:58
813,211,2021-12-26 17:21:08
211,813,2019-06-05 09:19:28
813,565,2019-01-15 19:18:17
565,813,2017-04-02 15:37:43
813,84,2018-07-10 05:23:27
84,813,2019-04-04 06:02:09
813,1303,2020-08-22 10:05:28
1303,813,2020-08-09 06:05:33
813,252,2019-05-20 06:09:00
252,813,2022-02-03 03:37:01
813,1103,2022-04-09 00:03:44
1103,813,2020-01-24 18:33:33
813,339,2021-10-13 10:12:39
339,813,2022-02-21 07:30:46
813,686,2017-08-05 21:52:26
686,813,2019-12-20 06:07:06
813,1515,2020-02-22 20:21:52
1515,813,2022-03-01 00:50:46
813,966,2022-05-26 16:17:10
966,813,2022-02-12 18:15:59
813,622,2022-01-01 18:29:20
622,813,2019-02-06 03:01:39
813,1932,2018-11-10 12:34:45
1932,813,2020-06-15 05:59:31
813,1639,2017-06-04 17:12:58
1639,813,2020-05-26 10:13:03
813,810,2018-08-05 05:06:49
810,813,2022-05-05 02:53:54
813,1052,2022-03-22 15:22:04
1052,813,2019-10-28 07:56:10
813,1554,2021-02-02 14:12:08
1554,813,2022-01-04 11:15:26
813,41,2019-01-25 21:42:02
41,813,2017-09-08 12:46:30
813,1375,2020-10-20 17:46:14
1375,813,2022-01-22 00:00:26
813,486,2019-07-26 19:57:25
486,813,2021-04-20 17:32:53
